Gunt Gerätebau GmbH,,,,,,,,,,,,,,,,,,,,
Fahrenberg 14, Postfach 1125,,,,,,,,,,,,,,,,,,,
22885 Barsbuettel,,,,,,,,,,,,,,,,,,,,
Germany, Tel ++4940 / 67 08 54 -0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Name:	CE 600",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Date:	20.02.2023",,,,,,,,,,,,,,,,,,,,
"Time:	14:47:16",,,,,,,,,,,,,,,,,,,,
"Comment:	Comment Max. 70 Letters                                               ",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Data Start	",,,,,,,,,,,,,,,,,,,,
t,"    T1, Temperature 1","T2, Temperature 2","T3, Temperature 3","T4, Temperature 4","T5, Temperature 5","T6, Temperature 6","T7, Temperature 7","T8, Temperature 8","T9, Temperature 9","T10, Temperature 10","T11, Temperature 11","T12, Temperature 12","T13, Temperature 13","T14, Temperature 14","T15, Temperature 15","T16, Temperature 16","dp, Differential Pressure","Y1, Control Variable Heater","Y2, Control Variable Ratio Volumetric Flow","Y3, Control Variable Volumetric Flow"
h:min:s,    degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mbar,%,%,%
14:47:34,22.1924,22.4854,18.75,22.1191,22.4854,22.1924,22.1191,22.1924,22.1924,22.4121,22.4854,22.8516,23.0713,20.8008,9.4482,9.7412,7.2021,0,0,0
14:47:35,22.1924,22.4854,18.75,22.1191,22.6318,22.1191,22.1191,22.1924,22.1924,22.4854,22.2656,22.8516,23.2178,20.8008,9.375,9.7412,7.3242,0,0,0
14:47:36,22.1924,22.4854,18.75,22.1191,22.6318,22.1924,22.1191,22.1924,22.2656,22.4121,22.4121,22.7783,23.1445,20.7275,9.3018,9.7412,7.3242,0,0,0
14:47:37,22.1924,22.4854,18.6768,22.1191,22.4854,22.1191,22.1191,22.1924,22.1924,22.4121,22.4121,22.7051,23.1445,20.874,9.3018,9.7412,7.3242,0,0,0
14:47:38,22.1924,22.4854,18.75,22.1191,22.4854,22.1191,22.1191,22.1191,22.1191,22.2656,22.4854,22.7051,23.0713,20.9473,9.375,9.668,7.3242,0,0,0
14:47:39,22.1924,22.4854,18.75,22.1191,22.4854,22.1191,22.1924,22.1924,22.1924,22.4121,22.4121,22.8516,23.1445,20.874,9.4482,9.668,7.4463,0,0,0
14:47:40,22.1924,22.4854,18.75,22.1924,22.4854,22.1191,22.1191,22.1191,22.1924,22.4121,22.3389,22.7051,23.1445,20.7275,9.375,9.8145,7.4463,0,0,0
14:47:41,22.1924,22.4854,18.75,22.1191,22.5586,22.1191,22.1191,22.1924,22.1191,22.4854,22.3389,22.7783,23.0713,20.8008,9.3018,9.5947,7.2021,0,0,0
14:47:42,22.1924,22.4121,18.6768,22.1191,22.5586,22.1191,22.1924,22.1924,22.2656,22.5586,22.2656,22.8516,23.1445,20.8008,9.3018,9.7412,7.2021,0,0,0
14:47:43,22.1924,22.4121,18.75,22.1924,22.4854,22.1924,22.1924,22.1191,22.1924,22.4121,22.2656,22.8516,23.1445,20.8008,9.4482,9.7412,7.2021,0,0,0
14:47:44,22.1924,22.4854,18.75,22.0459,22.4854,22.1191,22.1191,22.1924,22.2656,22.4121,22.2656,22.7783,23.2178,20.7275,9.375,9.7412,7.2021,0,0,0
14:47:45,22.1924,22.4854,18.6768,22.1924,22.4854,22.1924,22.1924,22.1924,22.1191,22.4854,22.4121,22.8516,23.1445,20.8008,9.3018,9.668,7.2021,0,0,0
14:47:46,22.1924,22.4121,18.75,22.0459,22.5586,22.1191,22.1924,22.1924,22.1924,22.4854,22.4121,22.7783,23.0713,20.8008,9.4482,9.5947,7.2021,0,0,0
14:47:47,22.1191,22.4854,18.75,22.1191,22.5586,22.1924,22.1191,22.1924,22.1924,22.4854,22.3389,22.7783,23.0713,20.8008,9.375,9.5947,7.2021,0,0,0
14:47:48,22.1924,22.4854,18.6768,22.1924,22.6318,22.1924,22.1191,22.1191,22.1924,22.4121,22.2656,22.7783,23.2178,20.8008,9.375,9.8145,7.3242,0,0,0
14:47:49,22.1924,22.4854,18.75,22.1191,22.5586,22.1191,22.1191,22.1924,22.2656,22.3389,22.4121,22.7783,23.1445,20.8008,9.375,9.668,7.2021,0,0,0
14:47:50,22.1924,22.4121,18.75,22.1191,22.4854,22.1191,22.1191,22.2656,22.1924,22.4121,22.2656,22.7783,23.0713,20.8008,9.5947,9.668,7.0801,0,0,0
14:47:51,22.1924,22.4854,18.75,22.1191,22.5586,22.1191,22.1924,22.1191,22.2656,22.4121,22.3389,22.7051,23.1445,20.7275,9.3018,9.7412,7.0801,0,0,0
14:47:52,22.1924,22.4854,18.6768,22.1924,22.5586,22.1191,22.1191,22.1924,22.1924,22.3389,22.3389,22.7783,22.998,20.8008,9.3018,9.7412,7.2021,0,0,0
14:47:53,22.1924,22.4121,18.75,22.1924,22.6318,22.1191,22.1191,22.1924,22.1924,22.4854,22.4121,22.7783,23.1445,20.7275,9.375,9.7412,7.2021,0,0,0
14:47:54,22.1924,22.4121,18.75,22.1191,22.5586,22.1924,22.1924,22.1924,22.1924,22.5586,22.3389,22.7783,23.0713,20.8008,9.375,9.8877,7.2021,0,0,0
14:47:55,22.1924,22.4854,18.75,22.1924,22.4854,22.1191,22.1191,22.1191,22.2656,22.4854,22.2656,22.7051,23.0713,20.8008,9.375,9.7412,7.0801,0,0,0
14:47:56,22.1924,22.4121,18.6768,22.1191,22.5586,22.1191,22.1191,22.1191,22.1924,22.2656,22.2656,22.9248,23.2178,20.7275,9.3018,9.7412,7.2021,0,0,0
14:47:57,22.1924,22.4854,18.75,22.1191,22.5586,22.1924,22.1924,22.1924,22.2656,22.4121,22.3389,22.8516,23.1445,20.8008,9.4482,9.8145,6.958,0,0,0
14:47:58,22.1924,22.4854,18.75,22.1191,22.4854,22.1191,22.1924,22.1924,22.1191,22.4854,22.1924,22.8516,23.0713,20.8008,9.4482,9.5947,7.2021,0,0,0
14:47:59,22.1924,22.5586,18.75,22.1191,22.5586,22.1924,22.1191,22.1924,22.1924,22.4121,22.4121,22.7783,23.0713,20.8008,9.4482,9.7412,7.2021,0,0,0
14:48:00,22.1924,22.4121,18.75,22.1191,22.5586,22.1924,22.1191,22.1924,22.1924,22.4854,22.3389,22.8516,23.1445,20.874,9.375,9.7412,7.2021,0,0,0
14:48:01,22.1191,22.4854,18.75,22.1924,22.4854,22.1191,22.1924,22.1191,22.1924,22.4121,22.4854,22.7783,23.1445,20.8008,9.375,9.668,7.2021,0,0,0
14:48:02,22.1924,22.4854,18.75,22.1191,22.5586,22.1191,22.1191,22.1924,22.0459,22.4121,22.3389,22.7783,23.0713,20.7275,9.3018,9.668,7.2021,0,0,0
14:48:03,22.1924,22.5586,18.75,22.1191,22.4854,22.1191,22.1191,22.1924,22.1924,22.1924,22.4854,22.7783,23.1445,20.8008,9.3018,9.668,7.2021,0,0,0
14:48:04,22.1924,22.4854,18.75,22.1924,22.5586,22.1191,22.0459,22.1191,22.2656,22.1924,22.3389,22.8516,23.0713,20.9473,9.5215,9.8145,7.2021,0,0,0
14:48:05,22.1924,22.4854,18.75,22.1191,22.5586,22.1924,22.0459,22.1924,22.1924,22.4854,22.2656,22.9248,23.0713,20.874,9.375,9.8145,7.2021,0,0,0
14:48:06,22.1924,22.4121,18.75,22.1191,22.4854,22.1924,22.1191,22.1191,22.1191,22.4121,22.2656,22.8516,23.1445,20.8008,9.3018,9.7412,7.2021,0,0,0
14:48:07,22.1924,22.4854,18.75,22.1191,22.5586,22.1191,22.1191,22.1924,22.2656,22.2656,22.3389,22.7783,23.2178,20.7275,9.375,9.8877,7.2021,0,0,0
14:48:08,22.1924,22.5586,18.75,22.1191,22.7051,22.1191,22.1191,22.1924,22.2656,22.4121,22.3389,22.7051,23.1445,20.6543,9.375,9.7412,7.2021,0,0,0
14:48:09,22.1924,22.4121,18.75,22.1924,22.5586,22.1191,22.1191,22.1191,22.1191,22.3389,22.4121,22.7051,23.1445,20.6543,9.3018,9.8145,7.2021,0,0,0
14:48:10,22.1924,22.4854,18.75,22.1191,22.5586,22.1191,22.0459,22.1924,22.2656,22.2656,22.3389,22.8516,23.2178,20.874,9.4482,9.8145,7.3242,0,0,0
14:48:11,22.1924,22.4854,18.75,22.1191,22.4854,22.1924,22.0459,22.1191,22.1924,22.4121,22.3389,22.7051,22.998,20.874,9.4482,9.7412,7.3242,0,0,0
14:48:12,22.1924,22.4854,18.6768,22.1191,22.5586,22.1924,22.0459,22.1924,22.1191,22.4854,22.4121,22.7783,23.2178,20.7275,9.4482,9.7412,7.3242,0,0,0
14:48:13,22.1924,22.4854,18.75,22.1191,22.5586,22.1924,21.9727,22.2656,22.1924,22.4121,22.4121,22.7783,23.1445,20.8008,9.375,9.668,7.2021,0,0,0
14:48:14,22.1924,22.4854,18.75,22.1191,22.4854,22.1191,22.1191,22.1924,22.3389,22.4121,22.2656,22.7783,23.1445,20.7275,9.4482,9.7412,7.2021,0,0,0
14:48:15,22.1924,22.4854,18.75,22.1191,22.4854,22.1191,22.1191,22.1924,22.1924,22.4854,22.3389,22.7783,22.998,20.8008,9.375,9.8145,7.3242,0,0,0
14:48:16,22.2656,22.5586,18.75,22.1191,22.4854,22.1924,22.0459,22.1924,22.1191,22.4121,22.2656,22.7783,22.998,20.7275,9.375,9.7412,7.2021,0,0,0
14:48:17,22.1924,22.5586,18.75,22.1191,22.5586,22.1191,22.1191,22.2656,22.0459,22.4121,22.3389,22.6318,23.1445,20.874,9.4482,9.8145,7.2021,0,0,0
14:48:18,22.1924,22.5586,18.75,22.1191,22.4854,22.2656,22.1191,22.1924,22.2656,22.4121,22.3389,22.7051,23.0713,20.8008,9.4482,9.7412,7.2021,0,0,0
14:48:19,22.2656,22.5586,18.75,22.1924,22.5586,22.1191,22.0459,22.1191,22.2656,22.4121,22.3389,22.7783,23.2178,20.8008,9.375,9.7412,7.2021,0,0,0
14:48:20,22.2656,22.4854,18.75,22.1924,22.5586,22.1924,22.1191,22.1191,22.2656,22.4121,22.2656,22.8516,22.998,20.5811,9.375,9.7412,7.2021,0,0,0
14:48:21,22.2656,22.4854,18.75,22.1924,22.4854,22.1191,22.1191,22.1191,22.4121,22.4121,22.4121,22.7051,23.1445,20.7275,9.4482,9.668,7.2021,0,0,0
14:48:22,22.1924,22.4854,18.75,22.1924,22.6318,22.1924,22.1191,22.1191,22.2656,22.5586,22.2656,22.8516,23.0713,20.8008,9.375,9.7412,7.2021,0,0,0
14:48:23,22.1924,22.5586,18.75,22.1924,22.6318,22.1191,22.1191,22.1924,22.1924,22.4121,22.1924,22.7783,23.0713,20.8008,9.375,9.7412,7.4463,0,0,0
14:48:24,22.1924,22.4854,18.75,22.1924,22.4121,22.1191,22.1191,22.1191,21.9727,22.5586,22.1924,22.7783,23.0713,20.7275,9.4482,9.7412,7.0801,0,0,0
14:48:25,22.1924,22.5586,18.75,22.1924,22.5586,22.1191,22.1924,22.1191,22.1191,22.4121,22.3389,22.8516,23.2178,20.8008,9.3018,9.8145,7.3242,0,0,0
14:48:26,22.2656,22.4854,18.75,22.1924,22.5586,22.1191,22.1191,22.1924,22.1924,22.4121,22.4121,22.7783,23.0713,20.8008,9.3018,9.8145,7.2021,0,0,0
14:48:27,22.1924,22.4854,18.75,22.1191,22.4854,22.1924,22.1191,22.1924,22.1924,22.4854,22.3389,22.7783,23.1445,20.6543,9.375,9.7412,7.2021,0,0,0
14:48:28,22.2656,22.4854,18.75,22.1924,22.5586,22.1924,22.1191,22.1191,22.1924,22.2656,22.3389,22.7783,23.0713,20.7275,9.3018,9.668,7.2021,0,0,0
14:48:29,22.1924,22.5586,18.75,22.1924,22.4854,22.1191,22.1191,22.1924,22.1924,22.4854,22.2656,22.9248,23.0713,20.9473,9.375,9.8145,7.3242,0,0,0
14:48:30,22.2656,22.4854,18.75,22.1191,22.6318,22.1191,22.1924,22.1924,22.2656,22.3389,22.3389,22.7783,22.998,20.874,9.375,9.8145,7.0801,0,0,0
14:48:31,22.1924,22.4854,18.75,22.1924,22.5586,22.1924,22.1191,22.1924,22.1191,22.4121,22.3389,22.7051,23.0713,20.8008,9.4482,9.5947,7.3242,0,0,0
14:48:32,22.1924,22.4854,18.75,22.1191,22.4854,22.1191,22.1191,22.1191,22.1924,22.4854,22.3389,22.7051,23.1445,20.874,9.375,9.8145,7.0801,0,0,0
14:48:33,22.2656,22.4121,18.6768,22.1924,22.6318,22.1924,22.1191,22.1191,22.1924,22.4121,22.4121,22.7783,23.2178,21.0205,9.375,9.668,7.3242,0,0,0
14:48:34,22.1924,22.4121,18.75,22.1191,22.5586,22.1924,22.1924,22.1924,22.1191,22.3389,22.3389,22.9248,23.1445,20.8008,9.5215,9.7412,7.0801,0,0,0
14:48:35,22.1924,22.4854,18.75,22.1191,22.5586,22.1191,22.1191,22.1191,22.1924,22.4121,22.4121,22.8516,23.1445,20.874,9.2285,9.7412,7.2021,0,0,0
14:48:36,22.1191,22.4854,18.75,22.1924,22.5586,22.1924,22.1191,22.1191,22.1924,22.4121,22.4854,22.7051,23.1445,20.7275,9.3018,9.5947,7.3242,0,0,0
14:48:37,22.1924,22.4854,18.75,22.1924,22.5586,22.1191,22.1924,22.1924,22.1924,22.3389,22.3389,22.8516,23.1445,20.7275,9.3018,9.7412,7.3242,0,0,0
14:48:38,22.1924,22.4854,18.6768,22.1191,22.4854,22.1924,22.1191,22.2656,22.1191,22.4121,22.2656,22.7783,22.998,20.874,9.2285,9.8145,7.2021,0,0,0
14:48:39,22.1924,22.4854,18.75,22.1191,22.5586,22.1924,22.1924,22.1191,22.2656,22.3389,22.3389,22.7783,23.2178,20.8008,9.3018,9.7412,7.4463,0,0,0
14:48:40,22.2656,22.4854,18.75,22.1191,22.6318,22.1191,22.1924,22.1924,22.0459,22.3389,22.3389,22.8516,23.1445,20.8008,9.2285,9.7412,7.3242,0,0,0
14:48:41,22.1924,22.5586,18.75,22.1924,22.5586,22.1924,22.1191,22.1924,22.1924,22.4121,22.2656,22.7783,22.998,20.8008,9.3018,9.668,7.3242,0,0,0
14:48:42,22.1924,22.5586,18.75,22.1924,22.5586,22.1191,22.1191,22.1924,22.1191,22.4121,22.4121,22.7783,23.1445,20.7275,9.4482,9.668,7.3242,0,0,0
14:48:43,22.1924,22.4854,18.75,22.1924,22.6318,22.1191,22.1191,22.1924,22.1924,22.4854,22.3389,22.8516,23.1445,20.874,9.3018,9.7412,7.3242,0,0,0
14:48:44,22.1924,22.4854,18.75,22.1924,22.4854,22.1924,22.1191,22.1191,22.1191,22.4121,22.3389,22.9248,23.0713,20.874,9.3018,9.668,7.3242,0,0,0
14:48:45,22.1924,22.4854,18.75,22.1924,22.5586,22.1924,22.1924,22.1924,22.1924,22.4121,22.3389,22.8516,23.1445,20.8008,9.375,9.5947,7.3242,0,0,0
14:48:46,22.1924,22.4854,18.75,22.1924,22.4854,22.1191,22.1191,22.1924,22.0459,22.6318,22.3389,22.7051,23.1445,20.8008,9.375,9.7412,7.4463,0,0,0
14:48:47,22.1924,22.4854,18.75,22.1191,22.4854,22.2656,22.1924,22.2656,22.2656,22.4121,22.2656,22.7051,23.2178,20.874,9.4482,9.8877,7.3242,0,0,0
14:48:48,22.1924,22.4854,18.6768,22.1191,22.5586,22.1924,22.1191,22.1924,22.2656,22.3389,22.3389,22.7783,23.0713,20.8008,9.3018,9.7412,7.4463,0,0,0
14:48:49,22.1924,22.5586,18.75,22.1191,22.5586,22.1191,22.1191,22.1924,22.4121,22.5586,22.3389,22.7783,23.1445,20.874,9.375,9.668,7.4463,0,0,0
14:48:50,22.1924,22.5586,18.75,22.1191,22.4854,22.1924,22.1924,22.1924,22.1924,22.4854,22.3389,22.8516,23.1445,20.874,9.2285,9.8145,7.3242,0,0,0
14:48:51,22.1924,22.4854,18.75,22.0459,22.5586,22.1924,22.1191,22.1924,22.1924,22.4121,22.1924,22.8516,23.1445,20.9473,9.375,9.5947,7.4463,0,0,0
14:48:52,22.1924,22.5586,18.75,22.1924,22.5586,22.2656,22.0459,22.1924,22.1191,22.3389,22.4121,22.8516,23.1445,20.9473,9.3018,9.7412,7.3242,0,0,0
14:48:53,22.1924,22.5586,18.75,22.1191,22.6318,22.1924,22.1191,22.1191,22.1924,22.4121,22.4854,22.8516,23.291,20.8008,9.375,9.8877,7.3242,0,0,0
14:48:54,22.1924,22.5586,18.75,22.1924,22.5586,22.1191,22.0459,22.1191,22.0459,22.4854,22.3389,22.8516,23.2178,20.7275,9.3018,9.668,7.3242,0,0,0
14:48:55,22.1924,22.5586,18.75,22.1924,22.5586,22.1191,22.1191,22.1924,22.1191,22.4121,22.3389,22.8516,23.291,20.8008,9.375,9.8145,7.4463,0,0,0
14:48:56,22.1924,22.5586,18.6768,22.1924,22.5586,22.1191,22.1191,22.1191,22.1191,22.4854,22.3389,22.8516,23.0713,20.9473,9.2285,9.8145,7.3242,0,0,0
14:48:57,22.1924,22.5586,18.75,22.1924,22.5586,22.1191,22.1191,22.1191,22.1191,22.4121,22.4121,22.9248,23.2178,20.874,9.375,9.7412,7.4463,98.7305,0,0
14:48:58,22.1924,22.5586,18.75,22.1191,22.5586,22.1191,22.1191,22.1191,22.2656,22.3389,22.2656,22.7783,23.1445,20.8008,9.375,9.668,7.4463,98.7305,0,0
14:48:59,22.2656,22.4854,18.75,22.1191,22.5586,22.1924,22.1191,22.1924,22.1191,22.3389,22.3389,22.8516,22.998,20.874,9.3018,9.7412,7.3242,98.8281,0,0
14:49:00,22.2656,22.4854,18.75,22.1191,22.6318,22.1191,22.1191,22.1924,22.1924,22.4121,22.3389,22.7783,23.1445,20.9473,9.3018,9.668,7.4463,98.7305,0,0
14:49:01,22.1924,22.4854,18.75,22.1924,22.5586,22.1191,22.0459,22.2656,22.2656,22.4854,22.2656,22.8516,23.1445,20.874,9.375,9.8145,7.4463,98.8281,0,0
14:49:02,22.1924,22.5586,18.75,22.1191,22.5586,22.1924,22.1191,22.1191,22.1191,22.3389,22.3389,22.8516,22.998,20.8008,9.3018,9.7412,7.3242,98.7305,0,0
14:49:03,22.1924,22.5586,18.75,22.1191,22.6318,22.1191,22.1191,22.1924,22.1924,22.4854,22.2656,22.9248,23.0713,20.6543,9.375,9.7412,7.3242,98.7305,0,0
14:49:04,22.1924,22.5586,18.75,22.1191,22.5586,22.1924,22.0459,22.1924,22.2656,22.3389,22.3389,22.7051,23.0713,20.8008,9.3018,9.7412,7.3242,98.7305,0,0
14:49:05,22.2656,22.5586,18.75,22.1191,22.5586,22.1191,22.0459,22.1924,22.1924,22.4854,22.3389,22.7783,23.2178,20.8008,9.375,9.7412,7.4463,98.7305,0,0
14:49:06,22.1924,22.4854,18.75,22.1924,22.5586,22.1924,22.1191,22.1191,22.2656,22.2656,22.4121,22.8516,23.3643,20.874,9.3018,9.7412,7.3242,98.7305,0,0
14:49:07,22.1924,22.5586,18.75,22.1191,22.6318,22.1924,22.1191,22.1924,22.1924,22.4854,22.2656,22.998,22.998,20.7275,9.3018,9.7412,7.5684,98.7305,0,0
14:49:08,22.2656,22.5586,18.75,22.1924,22.7051,22.1924,22.1191,22.1924,22.1924,22.4121,22.4121,22.7783,23.2178,20.874,9.375,9.7412,7.4463,98.7305,0,0
14:49:09,22.2656,22.4854,18.75,22.1191,22.5586,22.1924,22.1191,22.2656,22.2656,22.4121,22.3389,22.8516,23.2178,20.8008,9.4482,9.8145,7.4463,98.7305,0,0
14:49:10,22.2656,22.5586,18.75,22.1924,22.4854,22.1924,22.1191,22.1924,22.1191,22.5586,22.2656,22.7783,23.1445,20.8008,9.3018,9.668,7.5684,98.8281,0,0
14:49:11,22.2656,22.4854,18.75,22.1924,22.4854,22.1191,22.1191,22.1924,22.1191,22.4121,22.3389,22.8516,23.291,20.874,9.3018,9.7412,7.4463,98.7305,0,0
14:49:12,22.3389,22.4854,18.75,22.1924,22.6318,22.1924,22.1191,22.2656,22.1191,22.4121,22.2656,22.9248,23.2178,20.8008,9.375,9.668,7.5684,98.7305,0,0
14:49:13,22.1924,22.5586,18.75,22.1191,22.4854,22.1191,22.1924,22.1924,22.1191,22.3389,22.3389,22.7783,23.1445,20.8008,9.3018,9.668,7.5684,98.7305,0,0
14:49:14,22.1924,22.6318,18.75,22.1191,22.5586,22.1924,22.1924,22.1924,22.1191,22.4121,22.3389,22.7783,23.0713,20.874,9.4482,9.5947,7.4463,98.7305,0,0
14:49:15,22.2656,22.5586,18.75,22.1191,22.5586,22.1924,22.0459,22.1191,22.1924,22.4121,22.2656,22.7051,23.2178,20.9473,9.4482,9.8145,7.4463,98.8281,0,0
14:49:16,22.2656,22.4854,18.75,22.1924,22.5586,22.1191,22.1191,22.1924,22.1924,22.4854,22.4854,22.9248,23.1445,20.8008,9.375,9.7412,7.4463,98.8281,0,0
14:49:17,22.1924,22.5586,18.6768,22.1191,22.7051,22.1191,22.1924,22.1924,22.1924,22.3389,22.1924,22.9248,22.998,20.8008,9.375,9.668,7.3242,98.7305,0,0
14:49:18,22.1924,22.4854,18.6768,22.1191,22.5586,22.1924,22.1191,22.1924,22.1924,22.4854,22.4121,22.8516,23.1445,20.8008,9.375,9.668,7.6904,98.7305,0,0
14:49:19,22.1924,22.5586,18.75,22.1924,22.6318,22.1191,22.1191,22.1924,22.3389,22.4121,22.3389,22.9248,23.2178,20.8008,9.375,9.668,7.4463,98.7305,0,0
14:49:20,22.2656,22.4854,19.3359,22.1191,22.5586,22.1924,22.0459,22.1924,22.0459,22.4121,22.2656,22.7051,23.1445,20.874,9.375,9.7412,7.4463,98.7305,0,0
14:49:21,22.1924,22.5586,19.9219,22.1924,22.5586,22.1924,22.1924,22.2656,22.1191,22.4854,22.3389,22.7051,23.2178,20.7275,9.4482,9.8145,7.4463,98.8281,0,0
14:49:22,22.2656,22.4854,20.0684,22.1924,22.5586,22.1924,22.1191,22.1924,22.1924,22.4121,22.4854,22.9248,23.2178,20.8008,9.4482,9.7412,7.4463,98.7305,0,0
14:49:23,22.2656,22.5586,19.9951,22.1924,22.5586,22.1191,22.1191,22.1191,22.1191,22.4854,22.2656,22.8516,22.9248,20.8008,9.3018,9.7412,7.4463,98.7305,0,0
14:49:24,22.2656,22.5586,19.9219,22.0459,22.6318,22.1924,22.1191,22.1924,22.1924,22.4121,22.3389,22.8516,23.1445,20.7275,9.2285,9.7412,7.4463,98.7305,0,0
14:49:25,22.2656,22.5586,20.0684,22.1191,22.5586,22.1924,22.1191,22.1191,22.1191,22.3389,22.3389,22.7783,23.291,20.874,9.375,9.668,7.4463,98.6328,0,0
14:49:26,22.1924,22.4854,20.2148,22.1924,22.5586,22.1191,22.1191,22.1924,22.1924,22.4854,22.3389,22.7783,23.0713,20.9473,9.3018,9.7412,7.3242,98.7305,0,0
